abcd,nda,instrument
tfmri_nback_all_2.back_beta_cort.desikan_superiorparietal.rh,nback2bbctxrhsuperiorpl,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_superiorfrontal.rh,nback2bbctxrhsuperiorft,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_rostralmiddlefrontal.rh,nback2bbctxrhrostralmft,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_rostralanteriorcingulate.rh,nback2bbctxrhrostralatcgt,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_precuneus.rh,nback2bbctxrhprecuneus,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_precentral.rh,nback2bbctxrhprecentral,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_posteriorcingulate.rh,nback2bbctxrhposteriorcgt,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_postcentral.rh,nback2bbctxrhpostcentral,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_pericalcarine.rh,nback2bbctxrhpericc,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_parstriangularis.rh,nback2bbctxrhparstlis,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_parsorbitalis.rh,nback2bbctxrhparsoralis,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_parsopercularis.rh,nback2bbctxrhparsops,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_parahippocampal.rh,nback2bbctxrhparahpl,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_paracentral.rh,nback2bbctxrhparacentral,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_middletemporal.rh,nback2bbctxrhmtm,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_medialorbitofrontal.rh,nback2bbctxrhmedialf,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_lingual.rh,nback2bbctxrhlingual,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_lateraloccipital.rh,nback2bbctxrhlateralocl,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_lateralorbitofrontal.rh,nback2bbctxrhlateralf,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_isthmuscingulate.rh,nback2bbctxrhisthmuscgt,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_inferiortemporal.rh,nback2bbctxrhinferiortm,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_inferiorparietal.rh,nback2bbctxrhinferiorpl,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_fusiform.rh,nback2bbctxrhfusiform,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_frontalpole.rh,nback2bbctxrhftpole,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_entorhinal.rh,nback2bbctxrhentorhinal,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_cuneus.rh,nback2bbctxrhcuneus,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_caudalmiddlefrontal.rh,nback2bbctxrhcaudalmft,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_caudalanteriorcingulate.rh,nback2bbctxrhcaudalatcgt,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_bankssts.rh,nback2bbctxrhbankssts,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_transversetemporal.lh,nback2bbctxlhtransversetm,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_temporalpole.lh,nback2bbctxlhtmpole,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_supramarginal.lh,nback2bbctxlhsupramarginal,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_superiortemporal.lh,nback2bbctxlhsuperiortm,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_superiorparietal.lh,nback2bbctxlhsuperiorpl,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_superiorfrontal.lh,nback2bbctxlhsuperiorft,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_rostralmiddlefrontal.lh,nback2bbctxlhrostralmft,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_rostralanteriorcingulate.lh,nback2bbctxlhrostralatcgt,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_precuneus.lh,nback2bbctxlhprecuneus,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_precentral.lh,nback2bbctxlhprecentral,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_posteriorcingulate.lh,nback2bbctxlhposteriorcgt,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_postcentral.lh,nback2bbctxlhpostcentral,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_pericalcarine.lh,nback2bbctxlhpericc,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_parstriangularis.lh,nback2bbctxlhparstlis,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_parsorbitalis.lh,nback2bbctxlhparsoralis,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_parsopercularis.lh,nback2bbctxlhparsops,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_parahippocampal.lh,nback2bbctxlhparahpl,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_paracentral.lh,nback2bbctxlhparacentral,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_middletemporal.lh,nback2bbctxlhmtm,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_medialorbitofrontal.lh,nback2bbctxlhmedialf,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_lingual.lh,nback2bbctxlhlingual,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_lateraloccipital.lh,nback2bbctxlhlateralocl,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_lateralorbitofrontal.lh,nback2bbctxlhlateralf,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_isthmuscingulate.lh,nback2bbctxlhisthmuscgt,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_inferiortemporal.lh,nback2bbctxlhinferiortm,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_inferiorparietal.lh,nback2bbctxlhinferiorpl,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_fusiform.lh,nback2bbctxlhfusiform,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_frontalpole.lh,nback2bbctxlhftpole,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_entorhinal.lh,nback2bbctxlhentorhinal,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_cuneus.lh,nback2bbctxlhcuneus,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_caudalmiddlefrontal.lh,nback2bbctxlhcaudalmft,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_caudalanteriorcingulate.lh,nback2bbctxlhcaudalatcgt,nback_bwroi01
tfmri_nback_all_2.back_beta_cort.desikan_bankssts.lh,nback2bbctxlhbankssts,nback_bwroi01
tfmri_nback_all_2.back_beta_subcort.aseg_csf,nback2bbcsf,nback_bwroi01
tfmri_nback_all_2.back_beta_subcort.aseg_brain.stem,nback2bbbrainstem,nback_bwroi01
tfmri_nback_all_2.back_beta_subcort.aseg_4th.ventricle,nback2bb4thvl,nback_bwroi01
tfmri_nback_all_2.back_beta_subcort.aseg_3rd.ventricle,nback2bb3rdvl,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_ventraldc.rh,nback0bbrightventraldc,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_thalamus.proper.rh,nback0bbrightthalamusp,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_putamen.rh,nback0bbrightputamen,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_pallidum.rh,nback0bbrightpallidum,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_lateral.ventricle.rh,nback0bbrightlateralvl,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_inf.lat.vent.rh,nback0bbrightinflatvent,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_hippocampus.rh,nback0bbrighthpl,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_cerebellum.white.matter.rh,nback0bbrightcmwm,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_cerebellum.cortex.rh,nback0bbrightcmcortex,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_cerebral.white.matter.rh,nback0bbrightcbwm,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_caudate.rh,nback0bbrightcaudate,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_amygdala.rh,nback0bbrightamygdala,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_accumbens.area.rh,nback0bbrightaa,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_ventraldc.lh,nback0bbleftventraldc,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_thalamus.proper.lh,nback0bbleftthalamusp,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_putamen.lh,nback0bbleftputamen,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_pallidum.lh,nback0bbleftpallidum,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_lateral.ventricle.lh,nback0bbleftlateralvl,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_inf.lat.vent.lh,nback0bbleftinflatvent,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_hippocampus.lh,nback0bblefthpl,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_cerebellum.white.matter.lh,nback0bbleftcmwm,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_cerebellum.cortex.lh,nback0bbleftcmcortex,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_cerebral.white.matter.lh,nback0bbleftcbwm,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_caudate.lh,nback0bbleftcaudate,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_amygdala.lh,nback0bbleftamygdala,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_accumbens.area.lh,nback0bbleftaa,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_transversetemporal.rh,nback0bbctxrhtransversetm,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_temporalpole.rh,nback0bbctxrhtmpole,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_supramarginal.rh,nback0bbctxrhsupramarginal,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_superiortemporal.rh,nback0bbctxrhsuperiortm,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_superiorparietal.rh,nback0bbctxrhsuperiorpl,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_superiorfrontal.rh,nback0bbctxrhsuperiorft,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_rostralmiddlefrontal.rh,nback0bbctxrhrostralmft,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_rostralanteriorcingulate.rh,nback0bbctxrhrostralatcgt,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_precuneus.rh,nback0bbctxrhprecuneus,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_precentral.rh,nback0bbctxrhprecentral,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_posteriorcingulate.rh,nback0bbctxrhposteriorcgt,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_postcentral.rh,nback0bbctxrhpostcentral,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_pericalcarine.rh,nback0bbctxrhpericc,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_parstriangularis.rh,nback0bbctxrhparstlis,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_parsorbitalis.rh,nback0bbctxrhparsoralis,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_parsopercularis.rh,nback0bbctxrhparsops,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_parahippocampal.rh,nback0bbctxrhparahpl,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_paracentral.rh,nback0bbctxrhparacentral,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_middletemporal.rh,nback0bbctxrhmtm,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_medialorbitofrontal.rh,nback0bbctxrhmedialf,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_lingual.rh,nback0bbctxrhlingual,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_lateraloccipital.rh,nback0bbctxrhlateralocl,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_lateralorbitofrontal.rh,nback0bbctxrhlateralf,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_isthmuscingulate.rh,nback0bbctxrhisthmuscgt,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_inferiortemporal.rh,nback0bbctxrhinferiortm,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_inferiorparietal.rh,nback0bbctxrhinferiorpl,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_fusiform.rh,nback0bbctxrhfusiform,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_frontalpole.rh,nback0bbctxrhftpole,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_entorhinal.rh,nback0bbctxrhentorhinal,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_cuneus.rh,nback0bbctxrhcuneus,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_caudalmiddlefrontal.rh,nback0bbctxrhcaudalmft,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_caudalanteriorcingulate.rh,nback0bbctxrhcaudalatcgt,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_bankssts.rh,nback0bbctxrhbankssts,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_transversetemporal.lh,nback0bbctxlhtransversetm,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_temporalpole.lh,nback0bbctxlhtmpole,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_supramarginal.lh,nback0bbctxlhsupramarginal,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_superiortemporal.lh,nback0bbctxlhsuperiortm,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_superiorparietal.lh,nback0bbctxlhsuperiorpl,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_superiorfrontal.lh,nback0bbctxlhsuperiorft,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_rostralmiddlefrontal.lh,nback0bbctxlhrostralmft,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_rostralanteriorcingulate.lh,nback0bbctxlhrostralatcgt,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_precuneus.lh,nback0bbctxlhprecuneus,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_precentral.lh,nback0bbctxlhprecentral,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_posteriorcingulate.lh,nback0bbctxlhposteriorcgt,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_postcentral.lh,nback0bbctxlhpostcentral,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_pericalcarine.lh,nback0bbctxlhpericc,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_parstriangularis.lh,nback0bbctxlhparstlis,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_parsorbitalis.lh,nback0bbctxlhparsoralis,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_parsopercularis.lh,nback0bbctxlhparsops,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_parahippocampal.lh,nback0bbctxlhparahpl,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_paracentral.lh,nback0bbctxlhparacentral,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_middletemporal.lh,nback0bbctxlhmtm,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_medialorbitofrontal.lh,nback0bbctxlhmedialf,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_lingual.lh,nback0bbctxlhlingual,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_lateraloccipital.lh,nback0bbctxlhlateralocl,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_lateralorbitofrontal.lh,nback0bbctxlhlateralf,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_isthmuscingulate.lh,nback0bbctxlhisthmuscgt,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_inferiortemporal.lh,nback0bbctxlhinferiortm,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_inferiorparietal.lh,nback0bbctxlhinferiorpl,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_fusiform.lh,nback0bbctxlhfusiform,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_frontalpole.lh,nback0bbctxlhftpole,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_entorhinal.lh,nback0bbctxlhentorhinal,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_cuneus.lh,nback0bbctxlhcuneus,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_caudalmiddlefrontal.lh,nback0bbctxlhcaudalmft,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_caudalanteriorcingulate.lh,nback0bbctxlhcaudalatcgt,nback_bwroi01
tfmri_nback_all_0.back_beta_cort.desikan_bankssts.lh,nback0bbctxlhbankssts,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_csf,nback0bbcsf,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_brain.stem,nback0bbbrainstem,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_4th.ventricle,nback0bb4thvl,nback_bwroi01
tfmri_nback_all_0.back_beta_subcort.aseg_3rd.ventricle,nback0bb3rdvl,nback_bwroi01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_ventraldc.rh,midrwpvnfkbrightventraldc,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_thalamus.proper.rh,midrwpvnfkbrightthlpp,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_putamen.rh,midrwpvnfkbrightputamen,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_pallidum.rh,midrwpvnfkbrightpallidum,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_lateral.ventricle.rh,midrwpvnfkbrightlatvtl,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_inf.lat.vent.rh,midrwpvnfkbrightinflatvent,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_hippocampus.rh,midrwpvnfkbrighthp,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_cerebral.white.matter.rh,midrwpvnfkbrightcrlwm,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_cerebellum.white.matter.rh,midrwpvnfkbrightcerwm,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_cerebellum.cortex.rh,midrwpvnfkbrightcercortex,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_caudate.rh,midrwpvnfkbrightcaudate,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_amygdala.rh,midrwpvnfkbrightamygdala,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_accumbens.area.rh,midrwpvnfkbrightaccarea,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_ventraldc.lh,midrwpvnfkblventraldc,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_thalamus.proper.lh,midrwpvnfkblthlpp,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_putamen.lh,midrwpvnfkblputamen,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_pallidum.lh,midrwpvnfkblpallidum,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_lateral.ventricle.lh,midrwpvnfkbllatvtl,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_inf.lat.vent.lh,midrwpvnfkblinflatvent,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_hippocampus.lh,midrwpvnfkblhp,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_cerebral.white.matter.lh,midrwpvnfkblcrlwm,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_cerebellum.white.matter.lh,midrwpvnfkblcerwm,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_cerebellum.cortex.lh,midrwpvnfkblcercortex,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_caudate.lh,midrwpvnfkblcaudate,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_amygdala.lh,midrwpvnfkblamygdala,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_subcort.aseg_accumbens.area.lh,midrwpvnfkblaccarea,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_transversetemporal.rh,midrwpvnfkbctxrhtvrtmp,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_temporalpole.rh,midrwpvnfkbctxrhtmppole,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_supramarginal.rh,midrwpvnfkbctxrhsupramrg,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_superiortemporal.rh,midrwpvnfkbctxrhsuperiortmp,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_superiorparietal.rh,midrwpvnfkbctxrhsuperiorpar,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_superiorfrontal.rh,midrwpvnfkbctxrhsuperiorft,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_rostralmiddlefrontal.rh,midrwpvnfkbctxrhrstmiddl,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_rostralanteriorcingulate.rh,midrwpvnfkbctxrhrstantcgl,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_precuneus.rh,midrwpvnfkbctxrhprecuneus,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_precentral.rh,midrwpvnfkbctxrhprecentral,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_posteriorcingulate.rh,midrwpvnfkbctxrhposteriorcgl,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_postcentral.rh,midrwpvnfkbctxrhpostcentral,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_pericalcarine.rh,midrwpvnfkbctxrhpericc,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_parstriangularis.rh,midrwpvnfkbctxrhparstriangls,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_parsorbitalis.rh,midrwpvnfkbctxrhparsor,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_parsopercularis.rh,midrwpvnfkbctxrhparsops,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_parahippocampal.rh,midrwpvnfkbctxrhparahp,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_paracentral.rh,midrwpvnfkbctxrhparacentral,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_medialorbitofrontal.rh,midrwpvnfkbctxrhmlorbitoft,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_middletemporal.rh,midrwpvnfkbctxrhmiddletmp,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_lingual.rh,midrwpvnfkbctxrhlingual,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_lateralorbitofrontal.rh,midrwpvnfkbctxrhlatorbitoft,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_lateraloccipital.rh,midrwpvnfkbctxrhlatoccipital,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_isthmuscingulate.rh,midrwpvnfkbctxrhisthmuscgl,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_inferiortemporal.rh,midrwpvnfkbctxrhinferiortmp,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_inferiorparietal.rh,midrwpvnfkbctxrhinferiorpar,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_fusiform.rh,midrwpvnfkbctxrhfusiform,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_frontalpole.rh,midrwpvnfkbctxrhftpole,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_entorhinal.rh,midrwpvnfkbctxrhentorhinal,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_cuneus.rh,midrwpvnfkbctxrhcuneus,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_caudalmiddlefrontal.rh,midrwpvnfkbctxrhcaudalmiddl,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_caudalanteriorcingulate.rh,midrwpvnfkbctxrhcaudalantcgl,midaparc01
tfmri_mid_all_reward.pos.vs.neg.feedback_beta_cort.desikan_bankssts.rh,midrwpvnfkbctxrhbankssts,midaparc01
